STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,WT09,WT01,WT06,WT02,WT11,WT04,WT08,WT03
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160610,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160611,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160612,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160613,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160614,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160615,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160616,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160617,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160618,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160619,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160620,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160621,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160622,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160623,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160624,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160625,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160626,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160627,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160628,-9999,-9999,0.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160629,-9999,-9999,0.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0018,MAPLEWOOD TWP 0.9 SE NJ US,20160630,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160601,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160602,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160603,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160604,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160605,-9999,-9999,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160606,-9999,-9999,0.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160607,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160608,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160609,-9999,-9999,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160610,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160611,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160612,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160613,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160614,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160615,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160616,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160617,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160618,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160619,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160620,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160621,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160622,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160623,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160624,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160625,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160626,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160627,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160628,-9999,-9999,0.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160629,-9999,-9999,0.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,20160630,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160601,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160602,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160603,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160604,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160605,-9999,-9999,0.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160606,-9999,-9999,0.90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160607,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160608,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160609,-9999,-9999,0.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160610,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160612,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160614,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160616,-9999,-9999,0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160617,-9999,-9999,0.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160618,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160620,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160621,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160623,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160624,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160626,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160628,-9999,-9999,0.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0019,WEST CALDWELL TWP 1.3 NE NJ US,20160629,-9999,-9999,1.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160601,-9999,-9999,0.01,-9999,-9999,-9999,81,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160602,-9999,-9999,0.00,-9999,-9999,-9999,74,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160603,-9999,-9999,0.04,-9999,-9999,-9999,67,59,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160604,-9999,-9999,0.06,-9999,-9999,-9999,82,62,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160605,-9999,-9999,0.85,-9999,-9999,-9999,69,63,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160606,-9999,-9999,0.01,-9999,-9999,-9999,83,61,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160607,-9999,-9999,-9999,-9999,-9999,-9999,77,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160608,-9999,-9999,0.36,-9999,-9999,-9999,68,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160609,-9999,-9999,0.00,-9999,-9999,-9999,70,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160610,-9999,-9999,0.00,-9999,-9999,-9999,75,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160611,-9999,-9999,0.00,-9999,-9999,-9999,86,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160612,-9999,-9999,0.00,-9999,-9999,-9999,80,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160613,-9999,-9999,0.00,-9999,-9999,-9999,72,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160614,-9999,-9999,0.00,-9999,-9999,-9999,78,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160615,-9999,-9999,0.00,-9999,-9999,-9999,83,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160616,-9999,-9999,0.04,-9999,-9999,-9999,76,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160617,-9999,-9999,0.00,-9999,-9999,-9999,76,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160618,-9999,-9999,0.00,-9999,-9999,-9999,83,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160619,-9999,-9999,0.00,-9999,-9999,-9999,82,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160620,-9999,-9999,0.00,-9999,-9999,-9999,82,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160621,-9999,-9999,0.00,-9999,-9999,-9999,86,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160622,-9999,-9999,0.00,-9999,-9999,-9999,85,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160623,-9999,-9999,0.00,-9999,-9999,-9999,80,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160624,-9999,-9999,0.00,-9999,-9999,-9999,83,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160625,-9999,-9999,0.00,-9999,-9999,-9999,82,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160626,-9999,-9999,0.00,-9999,-9999,-9999,86,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160627,-9999,-9999,0.51,-9999,-9999,-9999,81,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160628,-9999,-9999,0.53,-9999,-9999,-9999,73,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160629,-9999,-9999,0.00,-9999,-9999,-9999,83,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094745,WESTCHESTER CO AIRPORT NY US,20160630,-9999,-9999,0.00,-9999,-9999,-9999,84,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160601,-9999,-9999,0.00,0.0,0.0,73,85,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160602,-9999,-9999,0.00,0.0,0.0,66,72,61,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160603,-9999,-9999,0.01,0.0,0.0,65,67,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160604,-9999,-9999,0.00,0.0,0.0,69,78,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160605,-9999,-9999,0.67,0.0,0.0,68,71,66,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160606,-9999,-9999,0.00,0.0,0.0,73,84,67,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160607,-9999,-9999,0.00,0.0,0.0,75,84,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160608,-9999,-9999,0.66,0.0,0.0,65,70,54,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160609,-9999,-9999,0.00,0.0,0.0,64,74,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160610,-9999,-9999,0.00,0.0,0.0,68,79,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160611,-9999,-9999,0.00,0.0,0.0,70,87,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160612,-9999,-9999,0.00,0.0,0.0,81,87,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160613,-9999,-9999,0.00,0.0,0.0,67,77,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160614,-9999,-9999,0.00,0.0,0.0,70,82,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160615,-9999,-9999,0.00,0.0,0.0,73,83,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160616,-9999,-9999,0.04,0.0,0.0,69,72,63,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160617,-9999,-9999,0.00,0.0,0.0,70,77,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160618,-9999,-9999,0.00,0.0,0.0,69,78,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160619,-9999,-9999,0.00,0.0,0.0,71,81,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160620,-9999,-9999,0.00,0.0,0.0,69,76,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160621,-9999,-9999,0.00,0.0,0.0,78,88,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160622,-9999,-9999,0.00,0.0,0.0,80,92,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160623,-9999,-9999,0.00,0.0,0.0,77,84,69,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160624,-9999,-9999,0.00,0.0,0.0,76,85,68,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160625,-9999,-9999,0.00,0.0,0.0,73,81,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160626,-9999,-9999,0.00,0.0,0.0,73,80,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160627,-9999,-9999,0.09,0.0,0.0,73,81,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160628,-9999,-9999,0.14,0.0,0.0,72,76,70,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160629,-9999,-9999,0.00,0.0,0.0,78,89,70,-9999,-9999,1,-9999,1,-9999,-9999,1,-9999
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160630,-9999,-9999,0.00,0.0,0.0,78,85,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20160601,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
